id,sire,dam,population (1=Innisfail),"temperature (1=lab cold, 2=lab benign, 3=lab hot)",rep,"surv (1=survived to adult stage, 0=did not survive to the adult stage)"
500733,11028,110284,1,1,1102841,0
500734,11028,110284,1,1,1102841,0
500735,11028,110284,1,1,1102841,0
500736,11028,110284,1,1,1102841,0
500737,11028,110285,1,1,1102851,1
500738,11028,110285,1,1,1102851,0
500739,11028,110285,1,1,1102851,0
500740,11028,110285,1,1,1102851,0
500741,11028,110285,1,1,1102851,0
500742,11028,110285,1,1,1102851,0
500743,11028,110285,1,1,1102851,0
500744,11028,110285,1,1,1102851,0
500745,11029,110295,1,1,1102951,0
500746,11029,110295,1,1,1102951,0
500747,11029,110295,1,1,1102951,0
500748,11029,110295,1,1,1102951,0
500749,11029,110295,1,1,1102951,0
500750,11029,110295,1,1,1102951,0
500751,11029,110295,1,1,1102951,0
500752,11029,110295,1,1,1102951,0
500753,11030,110301,1,1,1103011,1
500754,11030,110301,1,1,1103011,1
500755,11030,110301,1,1,1103011,1
500756,11030,110301,1,1,1103011,1
500757,11030,110301,1,1,1103011,0
500758,11030,110301,1,1,1103011,0
500759,11030,110301,1,1,1103011,0
500760,11030,110301,1,1,1103011,0
500761,11030,110302,1,1,1103021,1
500762,11030,110302,1,1,1103021,1
500763,11030,110302,1,1,1103021,1
500764,11030,110302,1,1,1103021,1
500765,11030,110302,1,1,1103021,1
500766,11030,110302,1,1,1103021,1
500767,11030,110302,1,1,1103021,1
500768,11030,110302,1,1,1103021,0
500769,11030,110304,1,1,1103041,1
500770,11030,110304,1,1,1103041,1
500771,11030,110304,1,1,1103041,1
500772,11030,110304,1,1,1103041,1
500773,11030,110304,1,1,1103041,1
500774,11030,110304,1,1,1103041,1
500775,11030,110304,1,1,1103041,1
500776,11030,110304,1,1,1103041,0
500777,11030,110305,1,1,1103051,1
500778,11030,110305,1,1,1103051,1
500779,11030,110305,1,1,1103051,1
500780,11030,110305,1,1,1103051,1
500781,11030,110305,1,1,1103051,1
500782,11030,110305,1,1,1103051,1
500783,11030,110305,1,1,1103051,0
500784,11030,110305,1,1,1103051,0
500785,11031,110312,1,1,1103121,1
500786,11031,110312,1,1,1103121,1
500787,11031,110312,1,1,1103121,1
500788,11031,110312,1,1,1103121,1
500789,11031,110312,1,1,1103121,1
500790,11031,110312,1,1,1103121,1
500791,11031,110312,1,1,1103121,0
500792,11031,110312,1,1,1103121,0
500793,11031,110314,1,1,1103141,1
500794,11031,110314,1,1,1103141,1
500795,11031,110314,1,1,1103141,1
500796,11031,110314,1,1,1103141,1
500797,11031,110314,1,1,1103141,1
500798,11031,110314,1,1,1103141,1
500799,11031,110314,1,1,1103141,1
500800,11031,110314,1,1,1103141,0
500801,11031,110315,1,1,1103151,1
500802,11031,110315,1,1,1103151,1
500803,11031,110315,1,1,1103151,1
500804,11031,110315,1,1,1103151,1
500805,11031,110315,1,1,1103151,1
500806,11031,110315,1,1,1103151,1
500807,11031,110315,1,1,1103151,1
500808,11031,110315,1,1,1103151,0
500809,11032,110321,1,1,1103211,1
500810,11032,110321,1,1,1103211,1
500811,11032,110321,1,1,1103211,1
500812,11032,110321,1,1,1103211,1
500813,11032,110321,1,1,1103211,0
500814,11032,110321,1,1,1103211,0
500815,11032,110321,1,1,1103211,0
500816,11032,110321,1,1,1103211,0
500817,11032,110322,1,1,1103221,1
500818,11032,110322,1,1,1103221,1
500819,11032,110322,1,1,1103221,1
500820,11032,110322,1,1,1103221,1
500821,11032,110322,1,1,1103221,1
500822,11032,110322,1,1,1103221,1
500823,11032,110322,1,1,1103221,0
500824,11032,110322,1,1,1103221,0
500825,11032,110324,1,1,1103241,1
500826,11032,110324,1,1,1103241,1
500827,11032,110324,1,1,1103241,1
500828,11032,110324,1,1,1103241,0
500829,11032,110324,1,1,1103241,0
500830,11032,110324,1,1,1103241,0
500831,11032,110324,1,1,1103241,0
500832,11032,110324,1,1,1103241,0
500833,11032,110325,1,1,1103251,1
500834,11032,110325,1,1,1103251,1
500835,11032,110325,1,1,1103251,1
500836,11032,110325,1,1,1103251,0
500837,11032,110325,1,1,1103251,0
500838,11032,110325,1,1,1103251,0
500839,11032,110325,1,1,1103251,0
500840,11032,110325,1,1,1103251,0
500841,11033,110331,1,1,1103311,1
500842,11033,110331,1,1,1103311,1
500843,11033,110331,1,1,1103311,1
500844,11033,110331,1,1,1103311,1
500845,11033,110331,1,1,1103311,0
500846,11033,110331,1,1,1103311,0
500847,11033,110331,1,1,1103311,0
500848,11033,110331,1,1,1103311,0
500849,11033,110332,1,1,1103321,1
500850,11033,110332,1,1,1103321,1
500851,11033,110332,1,1,1103321,0
500852,11033,110332,1,1,1103321,0
500853,11033,110332,1,1,1103321,0
500854,11033,110332,1,1,1103321,0
500855,11033,110332,1,1,1103321,0
500856,11033,110332,1,1,1103321,0
500857,11033,110333,1,1,1103331,1
500858,11033,110333,1,1,1103331,1
500859,11033,110333,1,1,1103331,1
500860,11033,110333,1,1,1103331,1
500861,11033,110333,1,1,1103331,1
500862,11033,110333,1,1,1103331,1
500863,11033,110333,1,1,1103331,1
500864,11033,110333,1,1,1103331,0
500865,11033,110334,1,1,1103341,1
500866,11033,110334,1,1,1103341,1
500867,11033,110334,1,1,1103341,1
500868,11033,110334,1,1,1103341,1
500869,11033,110334,1,1,1103341,0
500870,11033,110334,1,1,1103341,0
500871,11033,110334,1,1,1103341,0
500872,11033,110334,1,1,1103341,0
500873,11033,110335,1,1,1103351,1
500874,11033,110335,1,1,1103351,1
500875,11033,110335,1,1,1103351,1
500876,11033,110335,1,1,1103351,1
500877,11033,110335,1,1,1103351,1
500878,11033,110335,1,1,1103351,1
500879,11033,110335,1,1,1103351,1
500880,11033,110335,1,1,1103351,0
500881,11034,110341,1,1,1103411,0
500882,11034,110341,1,1,1103411,0
500883,11034,110341,1,1,1103411,0
500884,11034,110341,1,1,1103411,0
500885,11034,110341,1,1,1103411,0
500886,11034,110341,1,1,1103411,0
500887,11034,110341,1,1,1103411,0
500888,11034,110341,1,1,1103411,0
500889,11034,110342,1,1,1103421,0
500890,11034,110342,1,1,1103421,0
500891,11034,110342,1,1,1103421,0
500892,11034,110342,1,1,1103421,0
500893,11034,110342,1,1,1103421,0
500894,11034,110342,1,1,1103421,0
500895,11034,110342,1,1,1103421,0
500896,11034,110342,1,1,1103421,0
500897,11034,110343,1,1,1103431,1
500898,11034,110343,1,1,1103431,1
500899,11034,110343,1,1,1103431,1
500900,11034,110343,1,1,1103431,0
500901,11034,110343,1,1,1103431,0
500902,11034,110343,1,1,1103431,0
500903,11034,110343,1,1,1103431,0
500904,11034,110343,1,1,1103431,0
500905,11034,110344,1,1,1103441,0
500906,11034,110344,1,1,1103441,0
500907,11034,110344,1,1,1103441,0
500908,11034,110344,1,1,1103441,0
500909,11034,110344,1,1,1103441,0
500910,11034,110344,1,1,1103441,0
500911,11034,110344,1,1,1103441,0
500912,11034,110344,1,1,1103441,0
500913,11035,110351,1,1,1103511,1
500914,11035,110351,1,1,1103511,1
500915,11035,110351,1,1,1103511,1
500916,11035,110351,1,1,1103511,0
500917,11035,110351,1,1,1103511,0
500918,11035,110351,1,1,1103511,0
500919,11035,110351,1,1,1103511,0
500920,11035,110351,1,1,1103511,0
500921,11035,110353,1,1,1103531,1
500922,11035,110353,1,1,1103531,1
500923,11035,110353,1,1,1103531,1
500924,11035,110353,1,1,1103531,1
500925,11035,110353,1,1,1103531,1
500926,11035,110353,1,1,1103531,0
500927,11035,110353,1,1,1103531,0
500928,11035,110353,1,1,1103531,0
500929,11035,110355,1,1,1103551,1
500930,11035,110355,1,1,1103551,1
500931,11035,110355,1,1,1103551,1
500932,11035,110355,1,1,1103551,1
500933,11035,110355,1,1,1103551,1
500934,11035,110355,1,1,1103551,0
500935,11035,110355,1,1,1103551,0
500936,11035,110355,1,1,1103551,0
500937,11037,110372,1,1,1103721,1
500938,11037,110372,1,1,1103721,1
500939,11037,110372,1,1,1103721,0
500940,11037,110372,1,1,1103721,0
500941,11037,110372,1,1,1103721,0
500942,11037,110372,1,1,1103721,0
500943,11037,110372,1,1,1103721,0
500944,11037,110372,1,1,1103721,0
500945,11038,110381,1,1,1103811,1
500946,11038,110381,1,1,1103811,1
500947,11038,110381,1,1,1103811,1
500948,11038,110381,1,1,1103811,1
500949,11038,110381,1,1,1103811,1
500950,11038,110381,1,1,1103811,0
500951,11038,110381,1,1,1103811,0
500952,11038,110381,1,1,1103811,0
500953,11038,110383,1,1,1103831,1
500954,11038,110383,1,1,1103831,1
500955,11038,110383,1,1,1103831,1
500956,11038,110383,1,1,1103831,1
500957,11038,110383,1,1,1103831,1
500958,11038,110383,1,1,1103831,1
500959,11038,110383,1,1,1103831,1
500960,11038,110383,1,1,1103831,0
500961,11038,110384,1,1,1103841,1
500962,11038,110384,1,1,1103841,1
500963,11038,110384,1,1,1103841,1
500964,11038,110384,1,1,1103841,1
500965,11038,110384,1,1,1103841,1
500966,11038,110384,1,1,1103841,0
500967,11038,110384,1,1,1103841,0
500968,11038,110384,1,1,1103841,0
500969,11039,110391,1,1,1103911,1
500970,11039,110391,1,1,1103911,1
500971,11039,110391,1,1,1103911,1
500972,11039,110391,1,1,1103911,1
500973,11039,110391,1,1,1103911,1
500974,11039,110391,1,1,1103911,0
500975,11039,110391,1,1,1103911,0
500976,11039,110391,1,1,1103911,0
500977,11039,110392,1,1,1103921,0
500978,11039,110392,1,1,1103921,0
500979,11039,110392,1,1,1103921,0
500980,11039,110392,1,1,1103921,0
500981,11039,110392,1,1,1103921,0
500982,11039,110392,1,1,1103921,0
500983,11039,110392,1,1,1103921,0
500984,11039,110392,1,1,1103921,0
500985,11039,110393,1,1,1103931,0
500986,11039,110393,1,1,1103931,0
500987,11039,110393,1,1,1103931,0
500988,11039,110393,1,1,1103931,0
500989,11039,110393,1,1,1103931,0
500990,11039,110393,1,1,1103931,0
500991,11039,110393,1,1,1103931,0
500992,11039,110393,1,1,1103931,0
500993,11039,110395,1,1,1103951,1
500994,11039,110395,1,1,1103951,1
500995,11039,110395,1,1,1103951,1
500996,11039,110395,1,1,1103951,1
500997,11039,110395,1,1,1103951,1
500998,11039,110395,1,1,1103951,1
500999,11039,110395,1,1,1103951,0
501000,11039,110395,1,1,1103951,0
501001,11040,110402,1,1,1104021,1
501002,11040,110402,1,1,1104021,1
501003,11040,110402,1,1,1104021,1
501004,11040,110402,1,1,1104021,1
501005,11040,110402,1,1,1104021,0
501006,11040,110402,1,1,1104021,0
501007,11040,110402,1,1,1104021,0
501008,11040,110402,1,1,1104021,0
501009,11040,110403,1,1,1104031,1
501010,11040,110403,1,1,1104031,1
501011,11040,110403,1,1,1104031,1
501012,11040,110403,1,1,1104031,0
501013,11040,110403,1,1,1104031,0
501014,11040,110403,1,1,1104031,0
501015,11040,110403,1,1,1104031,0
501016,11040,110403,1,1,1104031,0
501017,11040,110404,1,1,1104041,1
501018,11040,110404,1,1,1104041,1
501019,11040,110404,1,1,1104041,1
501020,11040,110404,1,1,1104041,1
501021,11040,110404,1,1,1104041,1
501022,11040,110404,1,1,1104041,1
501023,11040,110404,1,1,1104041,0
501024,11040,110404,1,1,1104041,0
501025,11040,110405,1,1,1104051,1
501026,11040,110405,1,1,1104051,1
501027,11040,110405,1,1,1104051,1
501028,11040,110405,1,1,1104051,1
501029,11040,110405,1,1,1104051,1
501030,11040,110405,1,1,1104051,1
501031,11040,110405,1,1,1104051,0
501032,11040,110405,1,1,1104051,0
501033,11041,110415,1,1,1104151,1
501034,11041,110415,1,1,1104151,0
501035,11041,110415,1,1,1104151,0
501036,11041,110415,1,1,1104151,0
501037,11041,110415,1,1,1104151,0
501038,11041,110415,1,1,1104151,0
501039,11041,110415,1,1,1104151,0
501040,11041,110415,1,1,1104151,0
501041,11042,110421,1,1,1104211,1
501042,11042,110421,1,1,1104211,1
501043,11042,110421,1,1,1104211,1
501044,11042,110421,1,1,1104211,1
501045,11042,110421,1,1,1104211,1
501046,11042,110421,1,1,1104211,0
501047,11042,110421,1,1,1104211,0
501048,11042,110421,1,1,1104211,0
501049,11042,110422,1,1,1104221,1
501050,11042,110422,1,1,1104221,1
501051,11042,110422,1,1,1104221,1
501052,11042,110422,1,1,1104221,1
501053,11042,110422,1,1,1104221,1
501054,11042,110422,1,1,1104221,1
501055,11042,110422,1,1,1104221,0
501056,11042,110422,1,1,1104221,0
501057,11043,110431,1,1,1104311,1
501058,11043,110431,1,1,1104311,1
501059,11043,110431,1,1,1104311,1
501060,11043,110431,1,1,1104311,1
501061,11043,110431,1,1,1104311,1
501062,11043,110431,1,1,1104311,1
501063,11043,110431,1,1,1104311,1
501064,11043,110431,1,1,1104311,1
501065,11043,110432,1,1,1104321,0
501066,11043,110432,1,1,1104321,0
501067,11043,110432,1,1,1104321,0
501068,11043,110432,1,1,1104321,0
501069,11043,110432,1,1,1104321,0
501070,11043,110432,1,1,1104321,0
501071,11043,110432,1,1,1104321,0
501072,11043,110432,1,1,1104321,0
501073,11043,110433,1,1,1104331,1
501074,11043,110433,1,1,1104331,1
501075,11043,110433,1,1,1104331,1
501076,11043,110433,1,1,1104331,0
501077,11043,110433,1,1,1104331,0
501078,11043,110433,1,1,1104331,0
501079,11043,110433,1,1,1104331,0
501080,11043,110433,1,1,1104331,0
501081,11043,110434,1,1,1104341,1
501082,11043,110434,1,1,1104341,1
501083,11043,110434,1,1,1104341,1
501084,11043,110434,1,1,1104341,1
501085,11043,110434,1,1,1104341,1
501086,11043,110434,1,1,1104341,1
501087,11043,110434,1,1,1104341,0
501088,11043,110434,1,1,1104341,0
501089,11043,110435,1,1,1104351,1
501090,11043,110435,1,1,1104351,1
501091,11043,110435,1,1,1104351,1
501092,11043,110435,1,1,1104351,1
501093,11043,110435,1,1,1104351,1
501094,11043,110435,1,1,1104351,1
501095,11043,110435,1,1,1104351,1
501096,11043,110435,1,1,1104351,0
501097,11044,110445,1,1,1104451,1
501098,11044,110445,1,1,1104451,0
501099,11044,110445,1,1,1104451,0
501100,11044,110445,1,1,1104451,0
501101,11044,110445,1,1,1104451,0
501102,11044,110445,1,1,1104451,0
501103,11044,110445,1,1,1104451,0
501104,11044,110445,1,1,1104451,0
501105,11045,110451,1,1,1104511,1
501106,11045,110451,1,1,1104511,1
501107,11045,110451,1,1,1104511,1
501108,11045,110451,1,1,1104511,1
501109,11045,110451,1,1,1104511,1
501110,11045,110451,1,1,1104511,1
501111,11045,110451,1,1,1104511,0
501112,11045,110451,1,1,1104511,0
501113,11045,110453,1,1,1104531,1
501114,11045,110453,1,1,1104531,1
501115,11045,110453,1,1,1104531,1
501116,11045,110453,1,1,1104531,1
501117,11045,110453,1,1,1104531,1
501118,11045,110453,1,1,1104531,0
501119,11045,110453,1,1,1104531,0
501120,11045,110453,1,1,1104531,0
501121,11045,110454,1,1,1104541,1
501122,11045,110454,1,1,1104541,1
501123,11045,110454,1,1,1104541,1
501124,11045,110454,1,1,1104541,1
501125,11045,110454,1,1,1104541,0
501126,11045,110454,1,1,1104541,0
501127,11045,110454,1,1,1104541,0
501128,11045,110454,1,1,1104541,0
501129,11045,110455,1,1,1104551,1
501130,11045,110455,1,1,1104551,1
501131,11045,110455,1,1,1104551,1
501132,11045,110455,1,1,1104551,1
501133,11045,110455,1,1,1104551,1
501134,11045,110455,1,1,1104551,1
501135,11045,110455,1,1,1104551,1
501136,11045,110455,1,1,1104551,1
501137,11046,110461,1,1,1104611,1
501138,11046,110461,1,1,1104611,1
501139,11046,110461,1,1,1104611,1
501140,11046,110461,1,1,1104611,0
501141,11046,110461,1,1,1104611,0
501142,11046,110461,1,1,1104611,0
501143,11046,110461,1,1,1104611,0
501144,11046,110461,1,1,1104611,0
501145,11046,110462,1,1,1104621,1
501146,11046,110462,1,1,1104621,1
501147,11046,110462,1,1,1104621,1
501148,11046,110462,1,1,1104621,1
501149,11046,110462,1,1,1104621,1
501150,11046,110462,1,1,1104621,1
501151,11046,110462,1,1,1104621,0
501152,11046,110462,1,1,1104621,0
501153,11046,110465,1,1,1104651,1
501154,11046,110465,1,1,1104651,1
501155,11046,110465,1,1,1104651,1
501156,11046,110465,1,1,1104651,1
501157,11046,110465,1,1,1104651,1
501158,11046,110465,1,1,1104651,1
501159,11046,110465,1,1,1104651,1
501160,11046,110465,1,1,1104651,0
501161,11047,110471,1,1,1104711,0
501162,11047,110471,1,1,1104711,0
501163,11047,110471,1,1,1104711,0
501164,11047,110471,1,1,1104711,0
501165,11047,110471,1,1,1104711,0
501166,11047,110471,1,1,1104711,0
501167,11047,110471,1,1,1104711,0
501168,11047,110471,1,1,1104711,0
501169,11047,110475,1,1,1104751,1
501170,11047,110475,1,1,1104751,1
501171,11047,110475,1,1,1104751,0
501172,11047,110475,1,1,1104751,0
501173,11047,110475,1,1,1104751,0
501174,11047,110475,1,1,1104751,0
501175,11047,110475,1,1,1104751,0
501176,11047,110475,1,1,1104751,0
501177,11048,110484,1,1,1104841,0
501178,11048,110484,1,1,1104841,0
501179,11048,110484,1,1,1104841,0
501180,11048,110484,1,1,1104841,0
501181,11048,110484,1,1,1104841,0
501182,11048,110484,1,1,1104841,0
501183,11048,110484,1,1,1104841,0
501184,11048,110484,1,1,1104841,0
501185,11048,110485,1,1,1104851,1
501186,11048,110485,1,1,1104851,1
501187,11048,110485,1,1,1104851,1
501188,11048,110485,1,1,1104851,0
501189,11048,110485,1,1,1104851,0
501190,11048,110485,1,1,1104851,0
501191,11048,110485,1,1,1104851,0
501192,11048,110485,1,1,1104851,0
501193,11049,110491,1,1,1104911,1
501194,11049,110491,1,1,1104911,1
501195,11049,110491,1,1,1104911,1
501196,11049,110491,1,1,1104911,1
501197,11049,110491,1,1,1104911,1
501198,11049,110491,1,1,1104911,0
501199,11049,110491,1,1,1104911,0
501200,11049,110491,1,1,1104911,0
501201,11049,110492,1,1,1104921,1
501202,11049,110492,1,1,1104921,1
501203,11049,110492,1,1,1104921,0
501204,11049,110492,1,1,1104921,0
501205,11049,110492,1,1,1104921,0
501206,11049,110492,1,1,1104921,0
501207,11049,110492,1,1,1104921,0
501208,11049,110492,1,1,1104921,0
501209,11049,110493,1,1,1104931,1
501210,11049,110493,1,1,1104931,1
501211,11049,110493,1,1,1104931,1
501212,11049,110493,1,1,1104931,1
501213,11049,110493,1,1,1104931,1
501214,11049,110493,1,1,1104931,0
501215,11049,110493,1,1,1104931,0
501216,11049,110493,1,1,1104931,0
501217,11049,110494,1,1,1104941,1
501218,11049,110494,1,1,1104941,1
501219,11049,110494,1,1,1104941,1
501220,11049,110494,1,1,1104941,1
501221,11049,110494,1,1,1104941,1
501222,11049,110494,1,1,1104941,1
501223,11049,110494,1,1,1104941,0
501224,11049,110494,1,1,1104941,0
501225,11049,110495,1,1,1104951,0
501226,11049,110495,1,1,1104951,0
501227,11049,110495,1,1,1104951,0
501228,11049,110495,1,1,1104951,0
501229,11049,110495,1,1,1104951,0
501230,11049,110495,1,1,1104951,0
501231,11049,110495,1,1,1104951,0
501232,11049,110495,1,1,1104951,0
501233,11050,110501,1,1,1105011,1
501234,11050,110501,1,1,1105011,1
501235,11050,110501,1,1,1105011,1
501236,11050,110501,1,1,1105011,1
501237,11050,110501,1,1,1105011,1
501238,11050,110501,1,1,1105011,0
501239,11050,110501,1,1,1105011,0
501240,11050,110501,1,1,1105011,0
501241,11050,110503,1,1,1105031,0
501242,11050,110503,1,1,1105031,0
501243,11050,110503,1,1,1105031,0
501244,11050,110503,1,1,1105031,0
501245,11050,110503,1,1,1105031,0
501246,11050,110503,1,1,1105031,0
501247,11050,110503,1,1,1105031,0
501248,11050,110503,1,1,1105031,0
501249,11051,110511,1,1,1105111,1
501250,11051,110511,1,1,1105111,1
501251,11051,110511,1,1,1105111,1
501252,11051,110511,1,1,1105111,1
501253,11051,110511,1,1,1105111,1
501254,11051,110511,1,1,1105111,0
501255,11051,110511,1,1,1105111,0
501256,11051,110511,1,1,1105111,0
501257,11051,110512,1,1,1105121,1
501258,11051,110512,1,1,1105121,1
501259,11051,110512,1,1,1105121,1
501260,11051,110512,1,1,1105121,1
501261,11051,110512,1,1,1105121,1
501262,11051,110512,1,1,1105121,1
501263,11051,110512,1,1,1105121,0
501264,11051,110512,1,1,1105121,0
501265,11051,110514,1,1,1105141,1
501266,11051,110514,1,1,1105141,1
501267,11051,110514,1,1,1105141,1
501268,11051,110514,1,1,1105141,0
501269,11051,110514,1,1,1105141,0
501270,11051,110514,1,1,1105141,0
501271,11051,110514,1,1,1105141,0
501272,11051,110514,1,1,1105141,0
501273,11051,110515,1,1,1105151,1
501274,11051,110515,1,1,1105151,1
501275,11051,110515,1,1,1105151,1
501276,11051,110515,1,1,1105151,1
501277,11051,110515,1,1,1105151,1
501278,11051,110515,1,1,1105151,1
501279,11051,110515,1,1,1105151,0
501280,11051,110515,1,1,1105151,0
501281,11052,110521,1,1,1105211,1
501282,11052,110521,1,1,1105211,1
501283,11052,110521,1,1,1105211,0
501284,11052,110521,1,1,1105211,0
501285,11052,110521,1,1,1105211,0
501286,11052,110521,1,1,1105211,0
501287,11052,110521,1,1,1105211,0
501288,11052,110521,1,1,1105211,0
501289,11052,110522,1,1,1105221,1
501290,11052,110522,1,1,1105221,1
501291,11052,110522,1,1,1105221,1
501292,11052,110522,1,1,1105221,0
501293,11052,110522,1,1,1105221,0
501294,11052,110522,1,1,1105221,0
501295,11052,110522,1,1,1105221,0
501296,11052,110522,1,1,1105221,0
501297,11052,110523,1,1,1105231,1
501298,11052,110523,1,1,1105231,1
501299,11052,110523,1,1,1105231,1
501300,11052,110523,1,1,1105231,1
501301,11052,110523,1,1,1105231,1
501302,11052,110523,1,1,1105231,1
501303,11052,110523,1,1,1105231,1
501304,11052,110523,1,1,1105231,1
501305,11052,110524,1,1,1105241,1
501306,11052,110524,1,1,1105241,1
501307,11052,110524,1,1,1105241,1
501308,11052,110524,1,1,1105241,1
501309,11052,110524,1,1,1105241,1
501310,11052,110524,1,1,1105241,1
501311,11052,110524,1,1,1105241,0
501312,11052,110524,1,1,1105241,0
501313,11052,110525,1,1,1105251,1
501314,11052,110525,1,1,1105251,0
501315,11052,110525,1,1,1105251,0
501316,11052,110525,1,1,1105251,0
501317,11052,110525,1,1,1105251,0
501318,11052,110525,1,1,1105251,0
501319,11052,110525,1,1,1105251,0
